customer_id;age;annual_spend;satisfaction;city;is_premium;gender
7826;48;2268;4,1;Санкт-Петербург;0;М
7540;31;3807;2,8;Новосибирск;1;Ж
7232;55;121835;3,2;Москва;1;Ж
765;48;13794;3,5;Москва;1;Ж
5020;39;1531;2,2;Екатеринбург;0;Ж
4904;30;2352;3,7;Казань;0;Ж
8094;29;10288;3,0;Москва;0;Ж
6844;24;7299;4,6;Москва;0;М
2166;22;23120;4,8;Санкт-Петербург;1;Ж
1863;44;3881;3,0;Санкт-Петербург;0;Ж
7851;59;7929;2,8;Казань;0;Ж
9124;35;5250;3,1;Москва;0;М
2341;43;28504;3,0;Санкт-Петербург;0;М
5528;35;2137;3,1;Санкт-Петербург;0;М
6744;18;8311;2,0;Москва;0;Ж
4004;40;2625;2,9;Москва;0;Ж
1124;21;2550;4,5;Москва;0;М
8710;24;13566;2,2;Новосибирск;0;Ж
4050;39;4143;4,4;Москва;0;Ж
7641;18;2712;3,1;Санкт-Петербург;0;Ж
766;26;14987;4,2;Санкт-Петербург;0;Ж
2345;18;1345;3,0;Казань;0;Ж
4072;26;7817;4,8;Санкт-Петербург;0;Ж
7217;27;807;4,6;Санкт-Петербург;0;Ж
4217;57;913;3,5;Санкт-Петербург;0;Ж
7953;31;22455;2,4;Санкт-Петербург;0;М
5971;46;8176;3,0;Екатеринбург;1;М
3351;28;5746;4,7;Казань;0;Ж
4696;32;6250;2,7;Москва;0;М
3400;30;2332;4,6;Москва;0;М
4082;26;2567;4,2;Москва;0;Ж
9150;40;39991;2,7;Санкт-Петербург;1;М
1225;32;7702;2,9;Москва;0;Ж
6293;41;7082;2,4;Санкт-Петербург;0;М
3123;40;9634;3,1;Новосибирск;1;М
511;38;30865;5,0;Москва;0;Ж
5795;31;1034;2,3;Санкт-Петербург;0;Ж
8182;38;1850;3,8;Москва;0;Ж
9418;39;5181;2,8;Санкт-Петербург;0;М
97;38;5594;4,3;Новосибирск;1;М
6682;38;5506;3,4;Казань;0;Ж
1513;26;586;2,6;Москва;0;М
8792;29;1930;3,9;Новосибирск;0;Ж
120;44;2220;3,6;Казань;1;М
7792;25;11862;2,6;Санкт-Петербург;0;М
6518;36;41019;3,1;Новосибирск;0;М
34;22;19742;3,5;Москва;0;М
7888;18;1455;2,9;Новосибирск;0;М
6831;40;8306;4,2;Санкт-Петербург;0;М
5422;20;7670;4,6;Москва;0;Ж
1069;29;31907;4,1;Екатеринбург;1;М
1348;46;13164;3,6;Москва;0;М
4748;21;16899;2,4;Екатеринбург;0;М
6006;45;1769;3,2;Екатеринбург;0;М
6040;44;7277;5,0;Екатеринбург;1;Ж
3818;33;22417;2,4;Санкт-Петербург;0;М
8447;42;4285;3,5;Москва;0;М
5270;43;13319;4,1;Санкт-Петербург;0;М
6898;21;9519;3,0;Екатеринбург;0;Ж
5310;23;2334;2,7;Москва;0;Ж
32;57;8430;3,7;Москва;1;М
5675;19;3975;4,5;Екатеринбург;0;Ж
4387;26;1168;4,1;Санкт-Петербург;0;Ж
30;31;8190;3,5;Екатеринбург;1;Ж
4203;23;8061;4,3;Новосибирск;0;Ж
7508;25;3051;2,8;Москва;0;Ж
736;40;9066;2,7;Санкт-Петербург;1;М
2068;33;5688;3,2;Москва;0;М
107;57;30361;4,7;Санкт-Петербург;1;Ж
9645;32;22968;4,8;Москва;1;Ж
8895;21;708;3,4;Санкт-Петербург;0;М
8021;18;5085;3,8;Екатеринбург;0;М
2233;18;5219;3,6;Москва;1;Ж
994;26;9163;2,4;Москва;0;Ж
9413;41;5778;3,2;Екатеринбург;1;М
7059;58;15838;2,8;Москва;1;Ж
6790;43;4160;2,8;Москва;1;М
361;41;3989;4,7;Москва;0;М
305;34;4567;2,8;Екатеринбург;0;М
2628;43;11998;4,1;Новосибирск;0;Ж
8966;18;3881;3,4;Москва;1;Ж
4514;23;4826;2,1;Санкт-Петербург;0;Ж
5911;41;3985;4,9;Москва;0;Ж
8314;24;11104;3,8;Екатеринбург;1;М
3101;26;1919;4,9;Санкт-Петербург;0;М
5704;27;5406;3,4;Новосибирск;0;М
3899;40;25081;4,7;Санкт-Петербург;1;М
5441;27;6628;4,4;Санкт-Петербург;0;М
7931;42;3465;4,5;Казань;0;М
622;40;2897;4,7;Москва;0;М
7236;50;12407;3,4;Москва;0;М
2499;44;6215;3,5;Москва;0;М
714;39;10765;3,2;Москва;0;М
8404;32;5050;4,3;Москва;0;М
2856;28;3363;1,9;Екатеринбург;0;М
4270;46;9815;5,0;Москва;1;М
2909;29;3109;4,6;Санкт-Петербург;0;Ж
8081;26;11178;4,4;Санкт-Петербург;1;М
4517;29;1732;2,5;Москва;0;М
1262;35;11852;2,9;Санкт-Петербург;1;М
3161;27;6095;3,7;Москва;0;М
971;36;5829;3,1;Санкт-Петербург;0;М
3913;47;1174;4,4;Новосибирск;0;М
5199;24;1188;4,7;Москва;0;Ж
8847;30;9746;4,3;Санкт-Петербург;0;М
260;44;3204;3,2;Санкт-Петербург;0;М
3791;42;3977;3,2;Москва;0;М
9203;29;4581;4,5;Санкт-Петербург;0;Ж
488;22;1305;4,0;Москва;1;М
7908;31;27042;2,6;Санкт-Петербург;1;М
519;36;7497;4,0;Москва;1;Ж
8343;66;10218;4,1;Санкт-Петербург;1;Ж
312;48;2574;3,8;Новосибирск;1;Ж
3232;18;801;3,3;Москва;0;Ж
7933;32;2921;3,8;Екатеринбург;0;М
7458;44;40429;2,5;Москва;1;М
9784;38;11035;4,4;Санкт-Петербург;1;Ж
5184;39;4176;3,8;Казань;0;М
8077;34;4893;4,6;Санкт-Петербург;0;М
6502;20;6140;3,8;Новосибирск;0;М
6791;33;5691;3,8;Москва;0;М
7773;31;3718;3,4;Москва;0;М
2738;39;3870;3,4;Москва;0;М
7842;29;8794;3,6;Москва;0;М
6262;44;1070;2,8;Санкт-Петербург;0;М
8206;29;5526;3,3;Санкт-Петербург;0;М
1248;25;6814;3,0;Новосибирск;0;Ж
9336;32;5084;3,9;Новосибирск;1;М
4195;18;4381;3,5;Москва;0;Ж
8001;34;658;4,0;Санкт-Петербург;0;М
7378;42;3593;4,6;Екатеринбург;0;Ж
3435;62;16839;2,0;Санкт-Петербург;0;Ж
5382;27;2313;3,6;Казань;0;М
959;41;2113;3,7;Санкт-Петербург;0;М
417;53;3979;2,7;Москва;0;М
5742;23;6918;5,0;Санкт-Петербург;1;Ж
6728;32;6471;3,7;Санкт-Петербург;0;М
4382;37;5438;3,3;Москва;1;М
5197;47;3208;4,0;Новосибирск;0;М
1113;45;2264;2,4;Казань;0;Ж
2689;44;12834;3,6;Санкт-Петербург;0;М
6473;36;12851;3,9;Казань;1;Ж
8820;38;2413;3,3;Москва;0;Ж
7808;55;12825;4,6;Екатеринбург;1;Ж
3411;26;7333;4,7;Новосибирск;0;М
81;32;7777;3,9;Москва;0;М
4614;28;3226;3,9;Москва;0;Ж
1374;18;11648;3,3;Москва;0;Ж
1510;52;23050;5,0;Санкт-Петербург;1;М
6443;18;4194;3,6;Санкт-Петербург;0;Ж
3071;19;6252;3,9;Москва;0;М
3016;47;6714;2,0;Новосибирск;0;Ж
4823;24;951;2,8;Казань;0;Ж
7822;45;1883;2,3;Москва;0;М
93;26;13359;4,3;Москва;0;М
9421;38;21445;4,5;Санкт-Петербург;1;М
6600;55;4858;3,0;Новосибирск;0;М
4443;41;4960;4,0;Новосибирск;1;Ж
7602;28;1533;4,6;Москва;0;М
3835;23;4903;2,5;Санкт-Петербург;0;Ж
9702;40;24946;3,3;Санкт-Петербург;1;Ж
4322;33;43324;2,0;Казань;1;М
3394;34;2670;2,7;Москва;0;Ж
4752;31;4200;4,7;Санкт-Петербург;1;М
7229;36;6700;4,1;Москва;0;Ж
9191;23;6071;3,3;Санкт-Петербург;0;М
2361;22;5626;3,4;Санкт-Петербург;0;Ж
1148;18;29127;4,3;Москва;1;Ж
5666;18;7411;3,4;Санкт-Петербург;0;Ж
8075;18;4371;2,2;Новосибирск;0;М
4943;35;984;4,4;Москва;0;М
3663;39;3324;1,4;Москва;0;М
1563;18;3824;3,1;Москва;0;Ж
4113;53;7088;3,1;Москва;0;М
9050;45;8048;4,6;Санкт-Петербург;0;Ж
9276;18;1225;3,2;Москва;0;Ж
8538;55;20950;3,7;Москва;1;М
795;22;4837;2,5;Москва;0;Ж
5854;23;4651;3,6;Москва;1;Ж
7619;19;2136;3,7;Екатеринбург;0;Ж
1594;45;22948;3,7;Екатеринбург;0;М
7418;24;3207;3,3;Санкт-Петербург;0;М
5267;48;11726;3,8;Екатеринбург;0;Ж
7147;42;7390;4,0;Санкт-Петербург;0;Ж
89;28;3228;3,7;Москва;1;Ж
8695;34;4628;3,2;Москва;0;М
9732;48;7818;4,5;Санкт-Петербург;0;М
9446;18;5616;3,7;Екатеринбург;0;М
6754;39;9777;3,6;Санкт-Петербург;1;М
3502;27;3669;4,9;Санкт-Петербург;0;М
2234;45;4833;3,9;Москва;0;Ж
2803;39;2705;4,5;Москва;0;Ж
4424;46;2702;4,8;Новосибирск;1;Ж
5663;35;8823;4,0;Новосибирск;1;Ж
7170;35;4272;1,7;Москва;0;М
8337;23;6470;3,8;Москва;1;Ж
2148;25;4586;3,9;Санкт-Петербург;1;М
7969;30;45105;3,4;Казань;1;Ж
6551;34;8862;3,0;Санкт-Петербург;0;Ж
7643;29;10983;3,0;Москва;0;Ж
6164;18;7793;4,9;Санкт-Петербург;0;М
1495;53;9201;4,4;Новосибирск;1;Ж
7696;52;25672;3,7;Казань;0;Ж
7094;49;2462;2,3;Казань;0;М
1409;31;3212;3,4;Санкт-Петербург;0;М
6691;40;1356;4,3;Москва;0;М
3401;40;9087;4,0;Москва;0;Ж
109;38;3450;3,3;Москва;0;Ж
5636;43;10475;2,8;Екатеринбург;0;М
8482;34;3197;3,7;Москва;0;Ж
6604;40;30965;4,6;Казань;0;М
1091;34;23096;3,4;Москва;0;М
5560;44;5431;3,9;Новосибирск;0;М
9412;24;3684;3,5;Москва;0;М
8143;18;5197;3,2;Санкт-Петербург;0;М
8664;54;6830;3,2;Москва;1;М
6596;50;5677;4,1;Москва;0;М
624;51;6490;2,8;Москва;0;Ж
6871;39;7376;4,4;Москва;0;Ж
4814;25;15030;2,4;Екатеринбург;0;Ж
6553;39;13444;2,5;Москва;0;М
7530;18;15326;4,2;Москва;0;М
5796;33;1937;2,8;Москва;0;Ж
7437;25;21201;3,2;Санкт-Петербург;1;Ж
4218;29;7365;3,9;Санкт-Петербург;0;Ж
5941;19;7180;3,9;Казань;0;М
8501;65;1742;2,3;Екатеринбург;0;Ж
6429;51;125501;3,9;Новосибирск;1;Ж
6827;18;12550;4,5;Санкт-Петербург;0;Ж
4131;32;10523;3,5;Москва;1;М
7802;26;55429;4,3;Москва;1;Ж
7754;26;3774;4,4;Екатеринбург;0;М
4722;41;1527;3,4;Москва;0;М
1651;41;768;5,0;Екатеринбург;0;М
4141;42;9864;3,6;Новосибирск;0;Ж
1618;25;1400;3,9;Новосибирск;0;М
2030;29;3533;3,0;Москва;0;Ж
8518;50;6782;3,0;Москва;0;М
4576;32;7597;3,8;Москва;1;Ж
3993;18;6837;4,6;Новосибирск;1;М
7377;40;9705;4,0;Москва;0;М
6150;38;3248;4,2;Москва;0;Ж
4909;38;25214;3,7;Москва;1;Ж
5027;22;16064;3,4;Москва;0;Ж
8261;28;5472;3,5;Москва;0;Ж
4732;34;5581;3,1;Казань;0;Ж
7549;43;7817;2,8;Новосибирск;0;Ж
8135;18;2992;3,0;Москва;0;М
1607;36;8222;2,2;Москва;0;М
4774;35;4500;3,6;Новосибирск;0;М
8110;39;4940;4,2;Санкт-Петербург;0;Ж
6952;49;5739;4,4;Новосибирск;0;М
6005;32;14278;4,1;Санкт-Петербург;1;Ж
7729;39;4404;4,4;Москва;1;М
3542;52;4245;3,9;Москва;0;М
389;46;3280;2,7;Москва;1;М
1795;37;8719;1,4;Москва;0;М
8732;33;8044;5,0;Новосибирск;1;М
4920;50;4380;3,2;Санкт-Петербург;0;Ж
5538;30;19895;2,6;Москва;1;М
3873;21;2031;4,2;Москва;0;М
8869;35;7565;1,9;Санкт-Петербург;0;Ж
2255;19;12746;2,3;Казань;0;Ж
3413;58;4485;2,8;Санкт-Петербург;0;Ж
5460;32;11309;4,4;Казань;1;М
4956;18;2605;2,2;Казань;0;Ж
7397;51;12329;3,3;Екатеринбург;1;Ж
5415;26;7278;3,2;Новосибирск;0;Ж
7400;51;10918;3,7;Санкт-Петербург;0;М
7415;62;14682;2,6;Москва;1;Ж
9101;30;18899;4,5;Санкт-Петербург;0;Ж
4852;65;6438;3,1;Санкт-Петербург;0;Ж
2026;37;10014;3,4;Новосибирск;0;Ж
2616;43;2883;3,4;Санкт-Петербург;0;Ж
7389;40;11556;3,6;Москва;1;Ж
2927;33;16489;4,6;Москва;1;М
1122;49;7473;2,1;Новосибирск;0;М
2911;28;3418;4,0;Новосибирск;0;М
8147;42;15506;4,6;Москва;1;М
7384;25;2354;4,2;Новосибирск;1;М
3483;30;18048;2,6;Казань;1;Ж
796;47;19612;3,1;Новосибирск;0;М
1576;34;4225;4,3;Санкт-Петербург;0;М
6177;33;2285;2,7;Санкт-Петербург;0;М
6267;35;14339;2,4;Москва;0;Ж
2459;40;11537;4,3;Санкт-Петербург;1;Ж
3313;60;3105;4,4;Новосибирск;0;Ж
1254;39;15090;3,6;Москва;0;М
6835;39;2348;3,2;Санкт-Петербург;0;Ж
8795;21;22703;4,7;Новосибирск;1;Ж
3838;39;15278;4,9;Москва;0;М
4399;47;4753;2,2;Санкт-Петербург;0;М
3596;48;3314;4,5;Санкт-Петербург;0;Ж
6622;37;11124;4,2;Новосибирск;0;Ж
8383;36;1226;4,6;Санкт-Петербург;0;Ж
2125;35;6986;2,9;Санкт-Петербург;0;Ж
3239;37;26994;4,7;Казань;1;М
5404;36;3030;3,1;Казань;1;М
5999;40;4753;2,8;Санкт-Петербург;0;М
5939;49;1738;2,9;Екатеринбург;0;Ж
2046;48;5490;2,9;Москва;0;М
1579;26;3089;2,9;Москва;0;Ж
15;18;7452;4,3;Москва;1;М
2674;28;2181;3,7;Москва;1;Ж
7017;34;11448;3,6;Москва;0;Ж
8721;31;5871;4,6;Санкт-Петербург;0;Ж
8850;43;10132;4,3;Москва;0;М
4813;42;12385;2,3;Санкт-Петербург;0;Ж
1085;39;62018;2,6;Москва;1;М
4984;33;2453;4,6;Москва;0;М
7156;18;1603;4,9;Санкт-Петербург;0;М
2885;18;8496;3,3;Москва;1;Ж
334;26;2222;4,6;Москва;0;М
7205;18;4378;2,9;Москва;0;М
4368;35;13536;4,9;Екатеринбург;0;Ж
3080;32;11637;4,5;Москва;1;М
7204;24;5098;3,9;Москва;0;М
9910;51;3277;4,7;Новосибирск;0;Ж
8865;40;2291;3,5;Москва;0;М
264;22;1752;4,3;Екатеринбург;0;М
4338;41;4197;3,3;Екатеринбург;0;М
8896;59;37827;4,7;Москва;1;Ж
8448;61;8924;4,2;Москва;1;М
5904;47;18845;3,7;Москва;0;М
1499;47;10193;3,7;Москва;1;М
4191;39;2674;4,9;Екатеринбург;0;М
7486;27;17112;4,5;Санкт-Петербург;0;Ж
9644;35;12810;2,7;Санкт-Петербург;1;М
8311;24;13429;2,1;Москва;0;М
7591;24;19449;2,3;Санкт-Петербург;0;М
501;46;2360;2,8;Санкт-Петербург;0;Ж
9156;29;6569;3,1;Москва;0;Ж
9415;20;60231;1,4;Санкт-Петербург;0;Ж
3096;50;18919;2,7;Москва;0;Ж
4632;28;4112;3,7;Новосибирск;0;М
368;35;8188;2,4;Новосибирск;1;Ж
4059;46;2798;3,9;Москва;0;М
8175;29;10260;3,1;Москва;1;Ж
4631;18;3825;3,8;Санкт-Петербург;1;Ж
6071;41;6774;3,7;Екатеринбург;0;Ж
2665;40;2789;3,5;Санкт-Петербург;0;М
1027;35;3055;3,0;Санкт-Петербург;0;М
5909;55;5771;3,3;Новосибирск;0;М
5051;43;3210;4,1;Москва;0;М
6329;51;12699;3,0;Москва;0;Ж
9734;20;11098;2,2;Москва;0;Ж
1692;29;3807;3,9;Екатеринбург;0;М
674;30;3225;1,8;Москва;0;Ж
5573;30;16631;4,2;Санкт-Петербург;1;М
5767;42;3744;2,1;Новосибирск;0;Ж
5157;36;3102;3,0;Москва;0;М
734;18;11640;4,5;Новосибирск;0;М
3527;32;67794;4,1;Казань;0;Ж
569;18;15112;3,4;Москва;0;М
9188;39;7971;4,8;Екатеринбург;0;М
2923;32;15660;5,0;Новосибирск;1;М
7912;41;5498;4,2;Новосибирск;0;М
1559;52;1447;2,6;Санкт-Петербург;0;Ж
102;29;8816;1,9;Москва;0;Ж
3008;18;10507;5,0;Екатеринбург;1;М
7202;35;4041;2,3;Санкт-Петербург;0;М
304;42;2243;3,6;Казань;1;Ж
77;36;2642;4,9;Екатеринбург;0;М
6755;18;2544;3,1;Екатеринбург;0;Ж
8630;26;5862;3,0;Санкт-Петербург;0;М
1209;18;2076;3,9;Санкт-Петербург;0;Ж
7743;27;2504;4,1;Москва;0;Ж
8215;28;4691;4,5;Новосибирск;0;М
8945;23;12261;3,5;Москва;0;Ж
8414;38;4307;4,9;Новосибирск;0;М
1776;19;3864;4,5;Екатеринбург;0;Ж
3474;22;1416;3,9;Москва;0;М
484;37;15407;4,1;Москва;0;М
2190;42;6318;4,2;Новосибирск;0;Ж
347;18;6960;3,3;Казань;0;Ж
5482;40;7150;2,8;Новосибирск;1;Ж
8362;38;5742;3,7;Новосибирск;1;М
1473;33;1047;3,6;Москва;0;М
5101;47;5741;3,6;Санкт-Петербург;0;Ж
6766;39;6918;4,7;Санкт-Петербург;1;М
8707;37;2127;4,5;Санкт-Петербург;0;М
4930;33;10156;3,1;Москва;1;М
6330;36;6035;4,2;Москва;1;Ж
2610;50;3751;2,1;Новосибирск;0;Ж
4;53;7178;3,1;Москва;1;Ж
2214;29;5559;2,6;Москва;0;Ж
4828;44;8001;4,7;Санкт-Петербург;1;Ж
857;25;2037;3,3;Санкт-Петербург;0;Ж
6978;47;8755;3,8;Казань;0;Ж
5886;55;16266;3,0;Санкт-Петербург;0;М
625;54;5177;4,1;Санкт-Петербург;0;Ж
291;32;2281;4,6;Москва;0;М
2019;42;1675;4,2;Москва;0;М
669;18;3740;3,4;Екатеринбург;0;М
8922;39;3676;4,5;Москва;1;М
8265;18;5892;5,0;Санкт-Петербург;1;Ж
9697;36;7496;3,7;Новосибирск;0;М
1632;24;18809;2,7;Новосибирск;1;М
5171;38;22637;2,5;Новосибирск;0;М
7206;36;2324;4,9;Санкт-Петербург;0;Ж
2523;39;9590;3,4;Казань;1;Ж
2216;38;5178;3,7;Санкт-Петербург;0;Ж
6969;34;11392;3,9;Москва;0;М
6497;46;23191;2,6;Екатеринбург;0;М
6214;19;3391;4,7;Санкт-Петербург;0;Ж
7033;41;4348;4,7;Новосибирск;0;Ж
7421;29;7154;4,8;Санкт-Петербург;1;М
1108;22;4217;4,3;Казань;0;М
451;34;5848;3,4;Казань;0;М
6290;31;10361;3,4;Екатеринбург;0;Ж
9967;29;9157;4,0;Москва;0;М
136;53;6793;4,4;Москва;0;М
1786;18;4467;4,6;Казань;0;М
3405;40;885;3,0;Казань;0;Ж
2907;30;10427;2,8;Москва;0;М
8305;44;4946;3,2;Москва;0;Ж
7493;27;2003;4,2;Санкт-Петербург;0;М
6101;27;38882;3,5;Новосибирск;0;Ж
4505;32;904;4,0;Москва;0;М
5054;31;5533;4,1;Москва;0;М
5206;44;4040;2,5;Москва;1;Ж
4081;42;9963;3,4;Новосибирск;0;Ж
6919;56;7192;4,3;Екатеринбург;0;Ж
6803;18;3830;2,5;Москва;0;М
5207;48;6085;4,7;Новосибирск;1;М
533;34;4005;3,6;Москва;0;Ж
4831;45;2824;3,9;Санкт-Петербург;1;М
4039;34;3079;3,4;Казань;0;М
4085;50;9954;4,4;Москва;0;М
3205;23;10345;2,3;Новосибирск;1;Ж
7111;23;7150;3,7;Москва;0;М
331;34;18977;4,6;Москва;1;Ж
4958;47;8431;3,3;Санкт-Петербург;0;Ж
3034;23;39985;2,8;Москва;0;М
7685;46;4595;3,9;Москва;1;М
1598;59;3038;3,0;Москва;0;М
9920;36;10076;3,0;Санкт-Петербург;1;М
3598;47;3912;3,7;Новосибирск;0;М
9039;44;6302;2,8;Екатеринбург;0;Ж
8002;28;4445;3,9;Москва;0;Ж
591;35;9876;4,6;Москва;0;Ж
648;34;12336;4,8;Москва;1;М
9103;43;11017;5,0;Москва;1;Ж
8016;51;10806;4,3;Санкт-Петербург;0;М
3772;29;4443;2,6;Москва;0;М
9040;34;6026;3,2;Москва;0;Ж
5083;36;15831;3,7;Новосибирск;0;М
7883;50;16175;3,1;Санкт-Петербург;0;М
9363;34;3256;3,7;Москва;0;Ж
4211;31;1159;4,6;Москва;0;Ж
8835;43;2685;3,4;Екатеринбург;0;М
8700;20;1840;2,6;Новосибирск;0;М
1796;25;2028;2,7;Москва;0;М
2587;19;8613;2,7;Санкт-Петербург;0;М
8356;46;10095;4,9;Москва;1;М
2317;45;9539;2,6;Новосибирск;0;М
4186;39;5215;3,2;Казань;0;М
8828;39;21350;4,6;Новосибирск;1;М
7073;18;3287;4,3;Санкт-Петербург;0;М
5235;38;4278;4,3;Екатеринбург;0;М
8744;45;2146;3,0;Москва;0;М
8671;48;4263;4,3;Москва;1;Ж
4769;47;3283;3,8;Санкт-Петербург;1;М
9973;45;1439;3,3;Санкт-Петербург;0;М
7145;38;24875;3,7;Екатеринбург;1;Ж
2914;44;9558;2,8;Москва;1;М
9872;20;3928;3,5;Москва;1;М
9894;32;39488;2,5;Санкт-Петербург;1;М
2076;31;13384;3,0;Санкт-Петербург;1;Ж
4303;23;20639;2,0;Москва;1;М
5823;21;13892;3,7;Екатеринбург;1;М
2150;18;2412;1,8;Москва;0;М
145;38;5119;3,7;Москва;0;Ж
4964;38;20504;4,4;Санкт-Петербург;0;Ж
8160;25;17537;4,6;Москва;1;Ж
9031;34;5344;3,3;Москва;0;М
4776;44;24256;4,2;Москва;0;Ж
8934;23;16146;4,2;Екатеринбург;0;М
7750;51;12173;4,2;Казань;1;М
9829;41;5068;3,2;Екатеринбург;0;М
9215;27;24327;4,3;Казань;0;М
6061;35;22094;4,2;Москва;0;Ж
9476;35;8246;3,5;Екатеринбург;0;Ж
6410;37;6353;3,6;Москва;0;Ж
3318;23;23811;3,0;Москва;0;М
7465;60;2663;4,7;Екатеринбург;1;Ж
3062;31;10233;5,0;Москва;1;Ж
1356;18;2424;4,9;Москва;0;М
4515;32;9265;3,7;Санкт-Петербург;0;Ж
5506;45;18537;4,1;Москва;1;М
5251;23;2311;3,2;Москва;0;М
4512;47;26647;3,6;Екатеринбург;1;М
1731;32;1309;1,8;Новосибирск;0;М
1759;54;1092;2,7;Новосибирск;0;М
6651;38;23551;3,1;Казань;0;М
6647;41;6296;3,9;Москва;0;М
9861;42;3778;4,5;Новосибирск;0;М
4140;35;20320;3,7;Казань;0;Ж
9394;34;6228;4,5;Москва;0;Ж
5124;34;13199;4,8;Санкт-Петербург;1;Ж
1;40;9837;2,5;Москва;0;М
1865;50;2881;4,0;Москва;0;М
544;52;15356;3,4;Москва;0;Ж
350;32;5169;3,7;Санкт-Петербург;0;М
